label,location,source_wav_relpath,start_s,duration_s,clip_wav_relpath
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,32493.548600000002,4.0,pos/ecoguns/tir500m_20180517_000000_pos_32494_854.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,32499.4228,4.0,pos/ecoguns/tir500m_20180517_000000_pos_32499_855.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,32507.604600000002,4.0,pos/ecoguns/tir500m_20180517_000000_pos_32508_857.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,32575.2409,4.0,pos/ecoguns/tir500m_20180517_000000_pos_32575_858.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,32580.359800000002,4.0,pos/ecoguns/tir500m_20180517_000000_pos_32580_859.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,32624.5836,4.0,pos/ecoguns/tir500m_20180517_000000_pos_32625_861.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,32633.436700000002,4.0,pos/ecoguns/tir500m_20180517_000000_pos_32633_863.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,32671.9961,4.0,pos/ecoguns/tir500m_20180517_000000_pos_32672_864.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,32676.4438,4.0,pos/ecoguns/tir500m_20180517_000000_pos_32676_865.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,32681.436700000002,4.0,pos/ecoguns/tir500m_20180517_000000_pos_32681_866.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,33030.234000000004,4.0,pos/ecoguns/tir500m_20180517_000000_pos_33030_867.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,33039.171,4.0,pos/ecoguns/tir500m_20180517_000000_pos_33039_868.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,33103.8494,4.0,pos/ecoguns/tir500m_20180517_000000_pos_33104_869.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,33117.4859,4.0,pos/ecoguns/tir500m_20180517_000000_pos_33117_870.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,33186.8214,4.0,pos/ecoguns/tir500m_20180517_000000_pos_33187_871.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,33196.3039,4.0,pos/ecoguns/tir500m_20180517_000000_pos_33196_872.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,33672.087100000004,4.0,pos/ecoguns/tir500m_20180517_000000_pos_33672_874.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,33732.6745,4.0,pos/ecoguns/tir500m_20180517_000000_pos_33733_875.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,33742.3249,4.0,pos/ecoguns/tir500m_20180517_000000_pos_33742_877.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,33858.4018,4.0,pos/ecoguns/tir500m_20180517_000000_pos_33858_879.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,33862.8912,4.0,pos/ecoguns/tir500m_20180517_000000_pos_33863_880.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,33869.2269,4.0,pos/ecoguns/tir500m_20180517_000000_pos_33869_882.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,33975.087,4.0,pos/ecoguns/tir500m_20180517_000000_pos_33975_883.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,34310.373700000004,4.0,pos/ecoguns/tir500m_20180517_000000_pos_34310_884.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,34410.8004,4.0,pos/ecoguns/tir500m_20180517_000000_pos_34411_885.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,34472.3108,4.0,pos/ecoguns/tir500m_20180517_000000_pos_34472_886.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,34565.373700000004,4.0,pos/ecoguns/tir500m_20180517_000000_pos_34565_888.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,34572.129,4.0,pos/ecoguns/tir500m_20180517_000000_pos_34572_890.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,35013.7374,4.0,pos/ecoguns/tir500m_20180517_000000_pos_35014_891.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,35028.2549,4.0,pos/ecoguns/tir500m_20180517_000000_pos_35028_893.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,35099.8284,4.0,pos/ecoguns/tir500m_20180517_000000_pos_35100_894.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,35110.2025,4.0,pos/ecoguns/tir500m_20180517_000000_pos_35110_896.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,35164.5067,4.0,pos/ecoguns/tir500m_20180517_000000_pos_35165_897.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,35170.2969,4.0,pos/ecoguns/tir500m_20180517_000000_pos_35170_898.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,35235.3739,4.0,pos/ecoguns/tir500m_20180517_000000_pos_35235_899.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,35241.3739,4.0,pos/ecoguns/tir500m_20180517_000000_pos_35241_900.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,35305.957200000004,4.0,pos/ecoguns/tir500m_20180517_000000_pos_35306_901.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,35797.411700000004,4.0,pos/ecoguns/tir500m_20180517_000000_pos_35797_902.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,35895.7614,4.0,pos/ecoguns/tir500m_20180517_000000_pos_35896_904.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,35902.097,4.0,pos/ecoguns/tir500m_20180517_000000_pos_35902_905.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,35907.341700000004,4.0,pos/ecoguns/tir500m_20180517_000000_pos_35907_906.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180517_000000.wav,35913.635500000004,4.0,pos/ecoguns/tir500m_20180517_000000_pos_35914_907.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,28855.869000000002,4.0,pos/ecoguns/tree1_20180517_000000_pos_28856_1040.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,28860.275,4.0,pos/ecoguns/tree1_20180517_000000_pos_28860_1041.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,28869.087000000003,4.0,pos/ecoguns/tree1_20180517_000000_pos_28869_1043.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,28874.431,4.0,pos/ecoguns/tree1_20180517_000000_pos_28874_1045.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,28930.869000000002,4.0,pos/ecoguns/tree1_20180517_000000_pos_28931_1047.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,28936.072,4.0,pos/ecoguns/tree1_20180517_000000_pos_28936_1049.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,28966.869000000002,4.0,pos/ecoguns/tree1_20180517_000000_pos_28967_1051.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,29050.119000000002,4.0,pos/ecoguns/tree1_20180517_000000_pos_29050_1052.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,29591.15,4.0,pos/ecoguns/tree1_20180517_000000_pos_29591_1053.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,29595.5469,4.0,pos/ecoguns/tree1_20180517_000000_pos_29596_1055.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,29600.961600000002,4.0,pos/ecoguns/tree1_20180517_000000_pos_29601_1058.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,29605.025,4.0,pos/ecoguns/tree1_20180517_000000_pos_29605_1059.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,29609.806,4.0,pos/ecoguns/tree1_20180517_000000_pos_29610_1061.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,29613.978000000003,4.0,pos/ecoguns/tree1_20180517_000000_pos_29614_1063.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,29643.322,4.0,pos/ecoguns/tree1_20180517_000000_pos_29643_1064.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,29647.587000000003,4.0,pos/ecoguns/tree1_20180517_000000_pos_29648_1065.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,29670.181,4.0,pos/ecoguns/tree1_20180517_000000_pos_29670_1067.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,30155.9,4.0,pos/ecoguns/tree1_20180517_000000_pos_30156_1068.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,30160.212000000003,4.0,pos/ecoguns/tree1_20180517_000000_pos_30160_1070.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,30168.087000000003,4.0,pos/ecoguns/tree1_20180517_000000_pos_30168_1073.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,30216.450500000003,4.0,pos/ecoguns/tree1_20180517_000000_pos_30216_1074.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,30284.853000000003,4.0,pos/ecoguns/tree1_20180517_000000_pos_30285_1076.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,30291.978000000003,4.0,pos/ecoguns/tree1_20180517_000000_pos_30292_1078.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,30296.244000000002,4.0,pos/ecoguns/tree1_20180517_000000_pos_30296_1079.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,30380.244000000002,4.0,pos/ecoguns/tree1_20180517_000000_pos_30380_1080.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,30788.759000000002,4.0,pos/ecoguns/tree1_20180517_000000_pos_30789_1081.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,30824.15,4.0,pos/ecoguns/tree1_20180517_000000_pos_30824_1082.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,31236.416,4.0,pos/ecoguns/tree1_20180517_000000_pos_31236_1084.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,31245.5756,4.0,pos/ecoguns/tree1_20180517_000000_pos_31246_1085.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,31252.742100000003,4.0,pos/ecoguns/tree1_20180517_000000_pos_31253_1087.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,31260.5456,4.0,pos/ecoguns/tree1_20180517_000000_pos_31261_1089.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,31264.6068,4.0,pos/ecoguns/tree1_20180517_000000_pos_31265_1091.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,31273.4853,4.0,pos/ecoguns/tree1_20180517_000000_pos_31273_1092.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,31280.8908,4.0,pos/ecoguns/tree1_20180517_000000_pos_31281_1093.wav
pos,ecoguns,Gunshot/Training/ecoguns/Sounds/tree1_20180517_000000.wav,31334.5721,4.0,pos/ecoguns/tree1_20180517_000000_pos_31335_1094.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,73403.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_73403752_1.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,50243.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_50243752_2.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,36519.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_36519752_3.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,48143.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_48143752_4.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,74335.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_74335752_5.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,73603.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_73603752_6.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,52707.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_52707752_7.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,72079.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_72079752_8.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,45327.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_45327752_9.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,47519.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_47519752_10.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,71695.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_71695752_11.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,70959.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_70959752_12.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,76091.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_76091752_13.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,77791.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_77791752_14.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,14224.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_14224000_15.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,43683.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_43683752_16.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,56631.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_56631752_17.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,18336.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_18336000_18.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,18064.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_18064000_19.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,44635.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_44635752_20.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,39003.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_39003752_21.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,53035.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_53035752_22.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,45127.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_45127752_23.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,75691.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_75691752_24.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,28320.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_28320000_25.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,26960.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_26960000_26.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,39623.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_39623752_27.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,16276.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_16276000_28.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,81543.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_81543752_29.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,15028.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_15028000_30.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,48891.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_48891752_31.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,1128.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_1128000_32.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,24908.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_24908000_33.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,25772.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_25772000_34.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,35393.962100000004,4.0,neg/ecoguns/Tree3_20180517_000000_neg_35393962_35.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,10828.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_10828000_36.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,11792.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_11792000_37.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,85455.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_85455752_38.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,4404.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_4404000_39.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,80779.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_80779752_40.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,20044.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_20044000_41.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,40051.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_40051752_42.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,32570.9867,4.0,neg/ecoguns/Tree3_20180517_000000_neg_32570986_43.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,6292.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_6292000_44.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,60823.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_60823752_45.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,51963.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_51963752_46.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,10772.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_10772000_47.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,77291.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_77291752_48.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,86167.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_86167752_49.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,39711.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_39711752_50.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,36499.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_36499752_51.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,64531.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_64531752_52.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,54335.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_54335752_53.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,45083.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_45083752_54.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,55931.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_55931752_55.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,80751.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_80751752_56.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,55803.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_55803752_57.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,14672.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_14672000_58.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,2504.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_2504000_59.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,56775.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_56775752_60.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,42403.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_42403752_61.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,19344.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_19344000_62.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,83971.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_83971752_63.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,26444.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_26444000_64.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,60431.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_60431752_65.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,38875.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_38875752_66.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,45843.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_45843752_67.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,32761.5587,4.0,neg/ecoguns/Tree3_20180517_000000_neg_32761558_68.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,3776.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_3776000_69.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,29147.185,4.0,neg/ecoguns/Tree3_20180517_000000_neg_29147185_70.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,14780.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_14780000_71.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,69999.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_69999752_72.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,59651.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_59651752_73.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,55979.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_55979752_74.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,35562.0351,4.0,neg/ecoguns/Tree3_20180517_000000_neg_35562035_75.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,64023.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_64023752_76.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,38943.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_38943752_77.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,43815.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_43815752_78.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,19440.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_19440000_79.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,84879.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_84879752_80.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,41975.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_41975752_81.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,69983.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_69983752_82.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,37075.7525,4.0,neg/ecoguns/Tree3_20180517_000000_neg_37075752_83.wav
neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,17620.0,4.0,neg/ecoguns/Tree3_20180517_000000_neg_17620000_84.wav
